codigoParlamentar,DataSessaoPlenaria,DescricaoIdentificacaoMateria,EmentaMateria,DescricaoVoto
6008,2022-04-06,MSF 87/2021,"Submete à apreciação do Senado Federal, nos termos do  art. 84, caput, inciso XIV, da Constituição, combinado com art. 4º, caput, da Lei Complementar nº 179, de 24 de fevereiro de 2021, o nome do Senhor DIOGO ABRY GUILLEN, para exercer o cargo de Diretor do Banco Central do Brasil, na vaga decorrente do término do mandato de Fábio Kanczuk em 31 de dezembro de 2021.",Presente – Não registrou voto
6008,2022-04-06,MSF 32/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 5º da Lei nº 9.427, de 26 de dezembro de 1996, o nome do Senhor RICARDO LAVORATO TILI, para exercer o cargo de Diretor da Agência Nacional de Energia Elétrica - ANEEL, na vaga decorrente do término do mandato do Senhor Sandoval de Araújo Feitosa Neto.",Votou
6008,2021-12-14,PDL 1118/2021,"Escolhe o Senhor Antonio Augusto Junho Anastasia para o cargo de Ministro do Tribunal de Contas da União, nos termos do inciso II do § 2º do art. 73 da Constituição Federal, do inciso II do art. 105 da Lei nº 8.443, de 16 de julho de 1992, e do art. 2º do Decreto Legislativo nº 6, de 1993.",Votou
6008,2021-12-14,MSF 78/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora SÔNIA REGINA GUIMARÃES GOMES, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República Tcheca.",Presente – Não registrou voto
6008,2021-12-14,PDL 1120/2021,"Escolhe o Sr. Fernando Bezerra de Souza Coelho para o cargo de Ministro do Tribunal de Contas da União, nos termos do art. 73, § 2º, inciso II, da Constituição Federal, e do art. 105, inciso II, da Lei nº 8.443, de 1992.",Votou
6008,2021-12-14,PDL 1119/2021,"Escolhe a Exma. Sra. Senadora Katia Regina Abreu para o cargo de Ministra do Tribunal de Contas da União, nos termos do art.73, § 2º, inciso II, da Constituição Federal e art.105, inciso II, da Lei nº 8.443, de 1992.",Votou
6008,2021-12-14,OFS 17/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VI, da Constituição Federal, o nome da Desembargadora Federal SALISE MONTEIRO SANCHOTENE, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, na vaga indicada pelo Superior Tribunal de Justiça.",Votou
6008,2021-12-14,OFS 16/2021,"Submete à apreciação do Senado Federal, nos termos do art. 103-B, inciso VII, da Constituição Federal, o nome do Juiz Federal MARCIO LUIZ COELHO DE FREITAS, para compor o Conselho Nacional de Justiça – CNJ, no biênio 2021/2023, na vaga indicada pelo Superior Tribunal de Justiça.",Votou
6008,2021-12-14,MSF 77/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome da Senhora MÁRCIA DONNER ABREU, Ministra de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Embaixadora do Brasil na República da Coreia.",Votou
6008,2021-12-14,MSF 51/2021,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso IV, da Constituição, e com o art. 39, combinado com o art. 41 da Lei nº 11.440, de 2006, o nome do Senhor ANTONIO JOSÉ FERREIRA SIMÕES, Ministro de Primeira Classe da Carreira de Diplomata do Ministério das Relações Exteriores, para exercer o cargo de Delegado Permanente do Brasil junto à Associação Latino-Americana de Integração e ao Mercado Comum do Sul.",Votou
6008,2021-12-08,PL 4572/2019 (Substitutivo-CD),"Altera a Lei nº 9.096, de 19 de setembro de 1995 (Lei dos Partidos Políticos), para dispor sobre a propaganda partidária gratuita no rádio e na televisão.",Presente – Não registrou voto
6008,2021-12-08,MPV 1063/2021,"Altera a Lei nº 9.478, de 6 de agosto de 1997, e a Lei nº 9.718, de 27 de novembro de 1998, para dispor sobre as operações de compra e venda de álcool, a comercialização de combustíveis por revendedor varejista e a incidência da Contribuição para o Programa de Integração Social e o Programa de Formação do Patrimônio do Servidor Público - PIS/Pasep e da Contribuição para o Financiamento da Seguridade Social - Cofins nas referidas operações.",Sim
6008,2021-11-16,PLP 134/2019,"Dispõe sobre a certificação das entidades beneficentes e regula os procedimentos referentes à imunidade de contribuições à seguridade social de que trata o § 7º do art. 195 da Constituição Federal; altera as Leis nºs 5.172, de 25 de outubro de 1966 (Código Tributário Nacional), e 9.532, de 10 de dezembro de 1997; revoga a Lei nº 12.101, de 27 de novembro de 2009, e dispositivos das Leis nºs 11.096, de 13 de janeiro de 2005, e 12.249, de 11 de junho de 2010; e dá outras providências.",Sim
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Sim
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Sim
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
6008,2021-09-29,PL 2505/2021,"Altera a Lei nº 8.429, de 2 de junho de 1992, que dispõe sobre improbidade administrativa.",Não
6008,2022-04-07,MSF 79/2021,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor GUSTAVO AUGUSTO FREITAS DE LIMA, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Mauricio Oscar Bandeira Maia.",Votou
6008,2022-04-07,MSF 29/2022,"Submete à consideração do Senador Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º da Lei no 12.529, de 30 de novembro de 2011, o nome do Senhor VICTOR OLIVEIRA FERNANDES, para exercer o cargo de Conselheiro do Conselho Administrativo de Defesa Econômica - CADE, com mandato de quatro anos, na vaga decorrente do término do mandato de Paula Farani de Azevedo Silveira.",Votou
6008,2022-04-07,MSF 1/2022,"Submete, em conformidade com o art. 52, inciso III, alínea ""f"", da Constituição Federal, combinado com o art. 6º da Lei nº 12.529, de 30 de novembro de 2011, o nome do Senhor ALEXANDRE BARRETO DE SOUZA, para exercer o cargo de Superintendente-Geral do Conselho Administrativo de Defesa Econômica – CADE, com mandato de dois anos, na vaga decorrente do término do mandato de Alexandre Cordeiro Macedo em 23 de outubro de 2021.",Votou
6008,2022-04-07,MSF 26/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 10 da Lei nº 9.782, de 26 de janeiro de 1999, o nome do Senhor DANIEL MEIRELLES FERNANDES PEREIRA, para exercer o cargo de Diretor da Agência Nacional de Vigilância Sanitária - ANVISA, na vaga decorrente do término do mandato de Cristiane Rose Jourdan Gomes em 24 de julho de 2022.",Votou
6008,2022-04-07,MSF 19/2021,"Submeto à consideração de Vossas Excelências o nome do Senhor LUCIANO GODOI MARTINS, para exercer o cargo de Ouvidor da Agência Nacional de Telecomunicações - ANATEL, na vaga decorrente do término do mandato de Thiago Cardoso Henriques Botelho.",Votou
6008,2022-04-07,MSF 91/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 9.472, de 1997, a escolha do Senhor ARTUR COIMBRA DE OLIVEIRA, para exercer o cargo de membro do Conselho Diretor da Agência Nacional de Telecomunicações- ANATEL, na vaga decorrente da indicação do Senhor Carlos Manuel Baigorri para o cargo de Presidente do Conselho Diretor da ANATEL.",Votou
6008,2022-04-07,MSF 92/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 9.472, de 1997, a escolha do Senhor  CARLOS MANUEL BAIGORRI, para exercer o cargo de Presidente do Conselho Diretor da Agência Nacional de Telecomunicações- ANATEL, na vaga decorrente do término do mandato de Leonardo Euler de Morais.",Votou
6008,2022-04-07,MSF 34/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, e o art. 7º da Lei nº 13.575, de 26 de dezembro de 2017, o nome do Senhor TASSO MENDONÇA JUNIOR, para ser reconduzido ao cargo de Diretor da Agência Nacional de Mineração - ANM.",Votou
6008,2022-04-07,MSF 28/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000, o nome do Senhor ROGER ROMÃO CABRAL, para exercer o cargo de Diretor da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Debora Toci Puccini.",Votou
6008,2022-04-07,MSF 27/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 5º da Lei nº 9.986, de 18 de julho de 2000,  o nome do Senhor MAURO HENRIQUE MOREIRA SOUSA, para exercer o cargo de Diretor-Geral da Agência Nacional de Mineração - ANM, na vaga decorrente do término do mandato de Victor Hugo Froner Bicca em 4 de dezembro de 2022.",Presente – Não registrou voto
6008,2022-04-07,MSF 35/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor DANIEL MAIA VIEIRA, para exercer o cargo de Diretor da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de José Cesário Cecchi.",Votou
6008,2022-04-07,MSF 22/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor CLAUDIO JORGE MARTINS DE SOUZA, para exercer o cargo de Diretor da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de Felipe Kury.",Votou
6008,2022-04-07,MSF 19/2022,"Submete à apreciação do Senado Federal, de conformidade com o art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 2º do art. 11 da Lei nº 9.478, de 6 de agosto de 1997, o nome do Senhor FERNANDO WANDSCHEER DE MOURA ALVES, para exercer o cargo de Diretora da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP, na vaga decorrente do término do mandato de  Dirceu Cardoso Amorelli Junior.",Votou
6008,2022-04-07,MSF 25/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome do Senhor ROBSON CREPALDI, para exercer o cargo de Ouvidor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente do término do mandato de Caio Cesar Nascimento Nogueira.",Votou
6008,2022-04-07,MSF 24/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da constituição, combinado com o § 1º do art. 53 da Lei nº 10.233, de 2001, o nome do Senhor LUCIANO LOURENÇO DA SILVA, para exercer o cargo de Diretor da Agência Nacional de Transportes Terrestres - ANTT, na vaga decorrente da renúncia de Alexandre Porto Mendes de Souza.",Votou
6008,2022-04-07,MSF 23/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º, da Lei nº 9.961, de 28 de janeiro de 2000, o nome do Senhor JORGE ANTÔNIO AQUINO LOPES, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS, na vaga decorrente do término do mandato de Rogério Scarabel Barbosa.",Votou
6008,2022-04-07,MSF 39/2022,"Submete à consideração do Senador Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 11, § 2º, da Lei nº 9.478, de 6 de agosto de 1997, o nome da Senhora SYMONE CHRISTINE DE SANTANA ARAUJO, para ser reconduzida ao cargo de Diretora da Agência Nacional do Petróleo, Gás Natural e Biocombustíveis - ANP.",Votou
6008,2022-04-07,MSF 83/2021,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o art. 6º, da Lei nº 9.961, de 28 de janeiro de 2000, o nome do Senhor ALEXANDRE FIORANELLI, para exercer o cargo de Diretor da Agência Nacional de Saúde Suplementar - ANS, na vaga decorrente do término do mandato de Simone Sanches Freire.",Votou
6008,2022-04-07,MSF 36/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o parágrafo único do art. 5º da Lei nº 9.427, de 26 de dezembro de 1996, o nome da Senhora AGNES MARIA DE ARAGÃO DA COSTA, para exercer o cargo de Diretora da Agência Nacional de Energia Elétrica - ANEEL, na vaga decorrente do término do mandato de Elisa Bastos Silva em 2 de dezembro de 2022.",Votou
6008,2022-04-07,MSF 14/2022,"Submete à consideração do Senado Federal, nos termos do art. 52, inciso III, alínea ""f"", da Constituição, combinado com o § 1º do art. 23 da Lei nº 13.848, de 25 de junho de 2019, o nome do Senhor RICARDO MEDEIROS DE ANDRADE, para exercer o cargo de Ouvidor-Geral da Agência Nacional de Águas e Saneamento Básico - ANA.",Votou
6008,2022-03-30,PLC 115/2017,Dispõe sobre a impenhorabilidade de bens de hospitais filantrópicos e Santas Casas de Misericórdia.,Sim
