codigoParlamentar,CodigoMateria,Ementa,IndicadorAutorPrincipal,AnoMateria,AutoriasSigla
5748,162039,"Altera a Lei nº 11.445, de 5 de janeiro de 2007 (Lei do Saneamento Básico), para deliberar sobre a remoção de poluentes orgânicos persistentes, desreguladores endócrinos e microplásticos das águas brutas e residuárias.",Sim,2024,PL
5748,162052,Sugere ao Ministério da Educação  a adoção de medidas necessárias à criação de bolsa permanência para estudantes de famílias de baixa renda no âmbito do Fundo de Financiamento Estudantil (FIES).,Sim,2024,INS
5748,162049,"Sugere ao Ministério da Educação a adoção das medidas necessárias para a criação, no âmbito dos hospitais universitários geridos pela Empresa Brasileira de Serviços Hospitalares (EBSERH), de ambulatórios ou serviços especializados no uso medicinal dos derivados da cannabis e na pesquisa clínica sobre o tema.",Sim,2024,INS
5748,163382,Requer a Realização de Sessão Solene em homenagem aos 200 anos da relação diplomática Brasil- Estados Unidos da América.,Sim,2024,REQ
5748,163104,"Requer que na Audiência Pública objeto do REQ 18/2024 - CI, seja incluído, como convidado, representante do IBP",Sim,2024,REQ
5748,162413,Requer a realização de Sessão Especial destinada a celebrar os 50 anos da Codevasf.,Não,2024,RQS
5748,162099,"Altera os arts. 42, 93, 128 e 142 da Constituição Federal, para vedar o uso da aposentadoria como sanção quando do cometimento de infração disciplinar.",Não,2024,PEC
5748,164344,"Requer a realização de Sessão Especial em comemoração ao Dia do Advogado, celebrado em 11 de agosto.",Sim,2024,RQS
5748,163967,Requer realização de Sessão de Debates Temáticos destinada a discutir a regulamentação do uso da inteligência artificial no Brasil.,Não,2024,RQS
5748,162043,"Dispõe sobre o Programa Nacional de Conectividade e altera a Lei nº 9.998, de 17 de agosto de 2000, que institui o Fundo de Universalização dos Serviços de Telecomunicações.",Sim,2024,PL
5748,162045,"Dispõe sobre o uso de sistemas de inteligência artificial para auxiliar a atuação de médicos, advogados e juízes.",Sim,2024,PL
5748,162042,"Requer, nos termos do art. 73 do Regimento Interno do Senado Federal, a criação de Subcomissão Permanente, composta de 8 (oito) membros titulares e igual número de suplentes, com o objetivo de debater, no âmbito da Comissão de Comunicação e Direito Digital, a temática relacionada à desigualdade e à exclusão digital no Brasil, a fim de compreender as razões para a persistência desse problema social, acompanhar as medidas em andamento para combatê-lo em seus diferentes aspectos e elaborar proposições legislativas, quando pertinentes, para o enfrentamento dessas questões.",Sim,2024,REQ
5748,164105,"Requer inclusão de convidado na Audiência Pública solicitada pelo REQ 3/2024 - CCJ, com o objetivo de instruir a PEC 28/2023",Sim,2024,REQ
5748,164464,"Acrescenta o art. 40-A ao Ato das Disposições Constitucionais Transitórias da Constituição Federal, para criar a Zona Franca do Rio Grande do Sul.",Não,2024,PEC
5748,164326,"Requer licença para desempenhar missão oficial, a fim de participar do 10º Fórum Parlamentar do BRICS, em São Petersburgo, Rússia.",Sim,2024,REQ
5748,162603,"Requer licença para desempenho de missão no estado, sem ônus para o Senado",Sim,2024,REQ
5748,162284,"Cria a Comissão Mista Permanente para Proteção de Dados, Inteligência Artificial e Segurança Cibernética (CMCIBER) e dá outras providências.",Não,2024,PRN
5748,164016,Requer licença para desempenho de missão,Sim,2024,REQ
5748,162895,"Requer que, na audiência pública objeto do REQ 19/2024 - CI, com o objetivo de instruir o PL 528/2020, sejam incluídos entre os convidados um representante da ABEAR (Associação Brasileira das Empresas Aéreas) e um representante da UNICA (União da Indústria de Cana-de-Açúcar).",Sim,2024,REQ
5748,163868,"Requer, nos termos do art. 58, § 2º, II, da Constituição Federal e do art. 93, II, do Regimento Interno do Senado Federal, que na Audiência Pública objeto do REQ 26/2024 - CMA seja incluído o convidado que apresenta.",Sim,2024,REQ
5748,162031,Requer a realização de Sessão Especial para celebrar o Dia Internacional da Mulher.,Não,2024,RQS
5748,162030,Requer a realização de Sessão Especial para celebrar o 64º aniversário de Brasília.,Não,2024,RQS
5748,163663,Dá nova redação ao § 4º do art. 225 da Constituição Federal para incluir entre os patrimônios nacionais o Pantanal Sul-Mato-Grossense.,Não,2024,PEC
5748,164334,Requer a realização de Sessão Especial destinada a celebrar os 110 anos do Comitê Olímpico do Brasil.,Não,2024,RQS
